"ts","eventId","Transform"
2024-10-17T21:56:59.022Z,0,"{""position"":{""x"":0.123791717,""y"":1.38468182,""z"":-0.08014053},""rotation"":{""x"":0.162800819,""y"":0.5335585,""z"":-0.07844313,""w"":0.8262312},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.034Z,0,"{""position"":{""x"":0.125227332,""y"":1.38549578,""z"":-0.0819665},""rotation"":{""x"":0.159828722,""y"":0.5417036,""z"":-0.0748236552,""w"":0.821835458},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.047Z,0,"{""position"":{""x"":0.12648195,""y"":1.386411,""z"":-0.08363655},""rotation"":{""x"":0.15712975,""y"":0.5493054,""z"":-0.07268621,""w"":0.817490458},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.059Z,0,"{""position"":{""x"":0.127421364,""y"":1.38724983,""z"":-0.0853181258},""rotation"":{""x"":0.153703019,""y"":0.5556527,""z"":-0.0711648,""w"":0.8139786},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.073Z,0,"{""position"":{""x"":0.128279239,""y"":1.38815582,""z"":-0.08680835},""rotation"":{""x"":0.149418533,""y"":0.5608284,""z"":-0.07005752,""w"":0.811318457},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.088Z,0,"{""position"":{""x"":0.129095823,""y"":1.38936174,""z"":-0.08821377},""rotation"":{""x"":0.14496024,""y"":0.5647975,""z"":-0.06880963,""w"":0.8094785},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.102Z,0,"{""position"":{""x"":0.129939452,""y"":1.39062142,""z"":-0.0896733552},""rotation"":{""x"":0.139452443,""y"":0.5684095,""z"":-0.06672666,""w"":0.8080911},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.113Z,0,"{""position"":{""x"":0.130632758,""y"":1.39186013,""z"":-0.09103712},""rotation"":{""x"":0.131781667,""y"":0.5713109,""z"":-0.06412722,""w"":0.8075427},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.129Z,0,"{""position"":{""x"":0.1310178,""y"":1.393294,""z"":-0.0920990258},""rotation"":{""x"":0.123700045,""y"":0.5737706,""z"":-0.0620118119,""w"":0.8072424},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.143Z,0,"{""position"":{""x"":0.131272748,""y"":1.39466882,""z"":-0.09322569},""rotation"":{""x"":0.11641793,""y"":0.5753371,""z"":-0.059398938,""w"":0.807406843},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.156Z,0,"{""position"":{""x"":0.131409019,""y"":1.39622509,""z"":-0.09431246},""rotation"":{""x"":0.109064929,""y"":0.5758752,""z"":-0.05687225,""w"":0.8082315},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.170Z,0,"{""position"":{""x"":0.131431967,""y"":1.39785659,""z"":-0.09535277},""rotation"":{""x"":0.10066212,""y"":0.5766381,""z"":-0.0539313331,""w"":0.808979034},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.185Z,0,"{""position"":{""x"":0.131193265,""y"":1.39956081,""z"":-0.09641616},""rotation"":{""x"":0.09242262,""y"":0.5778414,""z"":-0.0507397,""w"":0.809310138},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.198Z,0,"{""position"":{""x"":0.13063021,""y"":1.40136039,""z"":-0.09760725},""rotation"":{""x"":0.08511117,""y"":0.5787521,""z"":-0.04789271,""w"":0.8096348},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.211Z,0,"{""position"":{""x"":0.129853725,""y"":1.40306127,""z"":-0.09866467},""rotation"":{""x"":0.07835231,""y"":0.5793816,""z"":-0.0461962335,""w"":0.8099654},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.225Z,0,"{""position"":{""x"":0.129235074,""y"":1.40461886,""z"":-0.0995187759},""rotation"":{""x"":0.07117765,""y"":0.579497337,""z"":-0.0455764867,""w"":0.810579658},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.243Z,0,"{""position"":{""x"":0.128550857,""y"":1.40627933,""z"":-0.100245506},""rotation"":{""x"":0.06286652,""y"":0.5786027,""z"":-0.0449183732,""w"":0.8119416},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.252Z,0,"{""position"":{""x"":0.127666578,""y"":1.408094,""z"":-0.100841649},""rotation"":{""x"":0.05335288,""y"":0.5763096,""z"":-0.04364934,""w"":0.814318955},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.260Z,0,"{""position"":{""x"":0.127209336,""y"":1.4097302,""z"":-0.1017562},""rotation"":{""x"":0.0454237759,""y"":0.576262057,""z"":-0.0420704521,""w"":0.8149165},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.272Z,0,"{""position"":{""x"":0.126043528,""y"":1.41179013,""z"":-0.101887204},""rotation"":{""x"":0.0346623436,""y"":0.572199643,""z"":-0.03986132,""w"":0.8184114},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.285Z,0,"{""position"":{""x"":0.124649681,""y"":1.41374385,""z"":-0.1020186},""rotation"":{""x"":0.02586122,""y"":0.566104054,""z"":-0.0363896862,""w"":0.823124051},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.299Z,0,"{""position"":{""x"":0.1231393,""y"":1.41569936,""z"":-0.102026224},""rotation"":{""x"":0.0178877786,""y"":0.5591348,""z"":-0.0329970159,""w"":0.8282268},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.313Z,0,"{""position"":{""x"":0.12169452,""y"":1.417687,""z"":-0.101948947},""rotation"":{""x"":0.008873647,""y"":0.5521924,""z"":-0.0292023122,""w"":0.833157957},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.328Z,0,"{""position"":{""x"":0.120040245,""y"":1.419677,""z"":-0.101884678},""rotation"":{""x"":-0.000295022241,""y"":0.5450496,""z"":-0.0254218914,""w"":0.8380183},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.343Z,0,"{""position"":{""x"":0.118206874,""y"":1.42165923,""z"":-0.1018275},""rotation"":{""x"":-0.008642266,""y"":0.5380855,""z"":-0.02164654,""w"":0.842568},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.355Z,0,"{""position"":{""x"":0.116144508,""y"":1.42354763,""z"":-0.10160213},""rotation"":{""x"":-0.0164209325,""y"":0.5307671,""z"":-0.0182700958,""w"":0.847161651},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.372Z,0,"{""position"":{""x"":0.114112817,""y"":1.42517078,""z"":-0.101318486},""rotation"":{""x"":-0.02417591,""y"":0.5230929,""z"":-0.0147526572,""w"":0.851805},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.384Z,0,"{""position"":{""x"":0.112078235,""y"":1.42684484,""z"":-0.100841321},""rotation"":{""x"":-0.03282828,""y"":0.514885962,""z"":-0.0113943256,""w"":0.856554151},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.399Z,0,"{""position"":{""x"":0.110173233,""y"":1.4286896,""z"":-0.100258477},""rotation"":{""x"":-0.04257758,""y"":0.5072175,""z"":-0.00654389057,""w"":0.8607408},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.421Z,0,"{""position"":{""x"":0.107474051,""y"":1.43096852,""z"":-0.09953522},""rotation"":{""x"":-0.05055739,""y"":0.498150319,""z"":-0.00117397262,""w"":0.8656147},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.434Z,0,"{""position"":{""x"":0.105181783,""y"":1.432666,""z"":-0.0990309939},""rotation"":{""x"":-0.0591438822,""y"":0.488850355,""z"":0.0026022566,""w"":0.8703566},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.452Z,0,"{""position"":{""x"":0.1029986,""y"":1.43413854,""z"":-0.09849302},""rotation"":{""x"":-0.06761035,""y"":0.4780304,""z"":0.00640120544,""w"":0.875713944},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.464Z,0,"{""position"":{""x"":0.100716569,""y"":1.43558407,""z"":-0.0980581641},""rotation"":{""x"":-0.0765339062,""y"":0.4673477,""z"":0.0130060613,""w"":0.880658567},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.477Z,0,"{""position"":{""x"":0.09806444,""y"":1.43767655,""z"":-0.0971150845},""rotation"":{""x"":-0.08721282,""y"":0.456576318,""z"":0.0192446858,""w"":0.8851901},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.491Z,0,"{""position"":{""x"":0.0953255445,""y"":1.43978226,""z"":-0.09637372},""rotation"":{""x"":-0.0997970551,""y"":0.443576336,""z"":0.0243506562,""w"":0.89033},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.588Z,0,"{""position"":{""x"":0.0921848342,""y"":1.441667,""z"":-0.09582612},""rotation"":{""x"":-0.11252299,""y"":0.427652717,""z"":0.027462719,""w"":0.8964919},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.597Z,0,"{""position"":{""x"":0.09152355,""y"":1.44222593,""z"":-0.0954469},""rotation"":{""x"":-0.11475765,""y"":0.42047435,""z"":0.0307282321,""w"":0.8994931},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.605Z,0,"{""position"":{""x"":0.07407419,""y"":1.450773,""z"":-0.09255789},""rotation"":{""x"":-0.164572552,""y"":0.3417372,""z"":0.0485773422,""w"":0.92399776},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.616Z,0,"{""position"":{""x"":0.07156881,""y"":1.45152092,""z"":-0.09215496},""rotation"":{""x"":-0.170958355,""y"":0.3303987,""z"":0.0492761545,""w"":0.926920652},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.627Z,0,"{""position"":{""x"":0.0684840754,""y"":1.4525398,""z"":-0.0916766152},""rotation"":{""x"":-0.17908375,""y"":0.317152441,""z"":0.051052887,""w"":0.9299124},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.639Z,0,"{""position"":{""x"":0.065670535,""y"":1.45387125,""z"":-0.09131457},""rotation"":{""x"":-0.1874224,""y"":0.3058526,""z"":0.0535034724,""w"":0.931914449},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.652Z,0,"{""position"":{""x"":0.06288541,""y"":1.45507717,""z"":-0.0913973451},""rotation"":{""x"":-0.194277063,""y"":0.29490754,""z"":0.05861428,""w"":0.9337293},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.667Z,0,"{""position"":{""x"":0.0599747151,""y"":1.45637274,""z"":-0.0913071},""rotation"":{""x"":-0.201695472,""y"":0.284520954,""z"":0.0635703355,""w"":0.9350538},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.680Z,0,"{""position"":{""x"":0.05710559,""y"":1.45750332,""z"":-0.09125137},""rotation"":{""x"":-0.208825037,""y"":0.272429,""z"":0.06711819,""w"":0.9368403},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.695Z,0,"{""position"":{""x"":0.0539158247,""y"":1.45839679,""z"":-0.09104126},""rotation"":{""x"":-0.215613142,""y"":0.259394646,""z"":0.06894243,""w"":0.9388676},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.708Z,0,"{""position"":{""x"":0.0509886928,""y"":1.45946693,""z"":-0.09087137},""rotation"":{""x"":-0.2226272,""y"":0.247529969,""z"":0.07201726,""w"":0.9402019},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.721Z,0,"{""position"":{""x"":0.047823254,""y"":1.46024621,""z"":-0.09095096},""rotation"":{""x"":-0.229020581,""y"":0.233317554,""z"":0.07344707,""w"":0.9421879},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.735Z,0,"{""position"":{""x"":0.0450564548,""y"":1.460787,""z"":-0.09093795},""rotation"":{""x"":-0.235114142,""y"":0.220462322,""z"":0.0760143846,""w"":0.943578064},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.750Z,0,"{""position"":{""x"":0.0423731953,""y"":1.46118712,""z"":-0.09101903},""rotation"":{""x"":-0.239924163,""y"":0.208140686,""z"":0.07819748,""w"":0.9449863},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.764Z,0,"{""position"":{""x"":0.039645303,""y"":1.46150088,""z"":-0.09105167},""rotation"":{""x"":-0.243296638,""y"":0.1969579,""z"":0.0795635656,""w"":0.9464058},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.778Z,0,"{""position"":{""x"":0.03683415,""y"":1.461808,""z"":-0.09118171},""rotation"":{""x"":-0.245083168,""y"":0.186190009,""z"":0.07989937,""w"":0.9480948},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.792Z,0,"{""position"":{""x"":0.03411215,""y"":1.4620527,""z"":-0.0910789743},""rotation"":{""x"":-0.246501639,""y"":0.176645234,""z"":0.0805230141,""w"":0.9494996},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.806Z,0,"{""position"":{""x"":0.0316435173,""y"":1.46214354,""z"":-0.09097836},""rotation"":{""x"":-0.246501744,""y"":0.166822031,""z"":0.08128414,""w"":0.951209843},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.820Z,0,"{""position"":{""x"":0.02933331,""y"":1.46201479,""z"":-0.09073002},""rotation"":{""x"":-0.246268079,""y"":0.157114446,""z"":0.0814285,""w"":0.95290947},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.833Z,0,"{""position"":{""x"":0.0269713774,""y"":1.46172345,""z"":-0.09042118},""rotation"":{""x"":-0.245109,""y"":0.147559613,""z"":0.08078535,""w"":0.9547887},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.847Z,0,"{""position"":{""x"":0.0243499167,""y"":1.46161914,""z"":-0.08992298},""rotation"":{""x"":-0.244800717,""y"":0.138049424,""z"":0.07863311,""w"":0.956468463},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.861Z,0,"{""position"":{""x"":0.0218087956,""y"":1.461584,""z"":-0.08914806},""rotation"":{""x"":-0.246029586,""y"":0.12857,""z"":0.07677199,""w"":0.957624853},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.875Z,0,"{""position"":{""x"":0.0192243941,""y"":1.46148849,""z"":-0.0883624256},""rotation"":{""x"":-0.246330172,""y"":0.118243411,""z"":0.0766161,""w"":0.958889961},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.889Z,0,"{""position"":{""x"":0.0166489,""y"":1.46129143,""z"":-0.08743271},""rotation"":{""x"":-0.245251179,""y"":0.10741172,""z"":0.07821311,""w"":0.960311055},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.902Z,0,"{""position"":{""x"":0.0141264275,""y"":1.46105921,""z"":-0.08651957},""rotation"":{""x"":-0.242443964,""y"":0.09592791,""z"":0.08065935,""w"":0.962035835},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.915Z,0,"{""position"":{""x"":0.0118534612,""y"":1.46082437,""z"":-0.08538551},""rotation"":{""x"":-0.241083175,""y"":0.08560958,""z"":0.0827553645,""w"":0.9631726},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.931Z,0,"{""position"":{""x"":0.00952774752,""y"":1.46056139,""z"":-0.0844004452},""rotation"":{""x"":-0.240785792,""y"":0.0770211145,""z"":0.08260093,""w"":0.963985},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.944Z,0,"{""position"":{""x"":0.00728511438,""y"":1.46028519,""z"":-0.08386354},""rotation"":{""x"":-0.23834455,""y"":0.06685068,""z"":0.08153234,""w"":0.9654405},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.959Z,0,"{""position"":{""x"":0.004960786,""y"":1.46013224,""z"":-0.08312056},""rotation"":{""x"":-0.235343844,""y"":0.0556763746,""z"":0.08053885,""w"":0.96696794},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.972Z,0,"{""position"":{""x"":0.00269301375,""y"":1.45951235,""z"":-0.08152635},""rotation"":{""x"":-0.233081058,""y"":0.0434581637,""z"":0.08059946,""w"":0.968136549},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:56:59.985Z,0,"{""position"":{""x"":0.0004546009,""y"":1.45875728,""z"":-0.07983115},""rotation"":{""x"":-0.2294766,""y"":0.0303008556,""z"":0.0796441957,""w"":0.9695768},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.000Z,0,"{""position"":{""x"":-0.0017373669,""y"":1.458003,""z"":-0.0785528943},""rotation"":{""x"":-0.222262189,""y"":0.0150832115,""z"":0.077495046,""w"":0.971785247},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.015Z,0,"{""position"":{""x"":-0.00427034451,""y"":1.45724893,""z"":-0.076584205},""rotation"":{""x"":-0.215431929,""y"":0.00247765682,""z"":0.0749397054,""w"":0.973636},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.034Z,0,"{""position"":{""x"":-0.005994345,""y"":1.45625639,""z"":-0.07474983},""rotation"":{""x"":-0.205778778,""y"":-0.0084184045,""z"":0.0723451748,""w"":0.9758845},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.050Z,0,"{""position"":{""x"":-0.00778138731,""y"":1.455154,""z"":-0.0728052258},""rotation"":{""x"":-0.198109463,""y"":-0.01854824,""z"":0.07048198,""w"":0.9774666},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.063Z,0,"{""position"":{""x"":-0.009478458,""y"":1.4538132,""z"":-0.07080537},""rotation"":{""x"":-0.1900297,""y"":-0.029147489,""z"":0.0677552745,""w"":0.9790038},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.075Z,0,"{""position"":{""x"":-0.0111259148,""y"":1.45239222,""z"":-0.06891604},""rotation"":{""x"":-0.180146664,""y"":-0.0393687338,""z"":0.06506561,""w"":0.980695546},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.083Z,0,"{""position"":{""x"":-0.0130680362,""y"":1.45142174,""z"":-0.0671642},""rotation"":{""x"":-0.172901317,""y"":-0.05032149,""z"":0.06300537,""w"":0.981632948},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.097Z,0,"{""position"":{""x"":-0.0145014012,""y"":1.44987071,""z"":-0.06516139},""rotation"":{""x"":-0.1612145,""y"":-0.0601905771,""z"":0.0602705777,""w"":0.98323673},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.111Z,0,"{""position"":{""x"":-0.0158096924,""y"":1.44833851,""z"":-0.06293454},""rotation"":{""x"":-0.151101157,""y"":-0.06948369,""z"":0.0574036129,""w"":0.984401047},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.124Z,0,"{""position"":{""x"":-0.0169005152,""y"":1.44664025,""z"":-0.0607159063},""rotation"":{""x"":-0.141276047,""y"":-0.07786038,""z"":0.053774856,""w"":0.9854376},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.138Z,0,"{""position"":{""x"":-0.0178180858,""y"":1.444586,""z"":-0.05859226},""rotation"":{""x"":-0.12896134,""y"":-0.08561921,""z"":0.0495811,""w"":0.9867016},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.152Z,0,"{""position"":{""x"":-0.0186165869,""y"":1.44234049,""z"":-0.05664282},""rotation"":{""x"":-0.114560589,""y"":-0.09308182,""z"":0.0451925844,""w"":0.98801285},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.166Z,0,"{""position"":{""x"":-0.0194702651,""y"":1.4404223,""z"":-0.0546342768},""rotation"":{""x"":-0.09998556,""y"":-0.09999915,""z"":0.0399211235,""w"":0.9891458},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.180Z,0,"{""position"":{""x"":-0.02015583,""y"":1.4389627,""z"":-0.05261383},""rotation"":{""x"":-0.08818801,""y"":-0.106404319,""z"":0.03404155,""w"":0.9898193},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.193Z,0,"{""position"":{""x"":-0.0208236277,""y"":1.43766689,""z"":-0.0507037044},""rotation"":{""x"":-0.07988703,""y"":-0.11089991,""z"":0.0283791255,""w"":0.9902091},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.208Z,0,"{""position"":{""x"":-0.02124291,""y"":1.4363513,""z"":-0.04880011},""rotation"":{""x"":-0.07254511,""y"":-0.113144748,""z"":0.0235002749,""w"":0.9906479},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.222Z,0,"{""position"":{""x"":-0.0212096665,""y"":1.43489432,""z"":-0.0469936579},""rotation"":{""x"":-0.0625149757,""y"":-0.114414744,""z"":0.0205296148,""w"":0.991251647},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.235Z,0,"{""position"":{""x"":-0.0209852755,""y"":1.43306088,""z"":-0.0450370535},""rotation"":{""x"":-0.05207907,""y"":-0.115028456,""z"":0.0194074754,""w"":0.9918062},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.250Z,0,"{""position"":{""x"":-0.0206975,""y"":1.43164134,""z"":-0.0431646481},""rotation"":{""x"":-0.0425886847,""y"":-0.115140729,""z"":0.01732141,""w"":0.992284656},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.265Z,0,"{""position"":{""x"":-0.0200364944,""y"":1.43031192,""z"":-0.0414458364},""rotation"":{""x"":-0.03414497,""y"":-0.113868438,""z"":0.0148582058,""w"":0.992797732},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.278Z,0,"{""position"":{""x"":-0.019156415,""y"":1.42905033,""z"":-0.039779976},""rotation"":{""x"":-0.02510349,""y"":-0.110024057,""z"":0.012244801,""w"":0.9935364},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.293Z,0,"{""position"":{""x"":-0.0179686323,""y"":1.4276346,""z"":-0.03814928},""rotation"":{""x"":-0.017852148,""y"":-0.103756852,""z"":0.0100105964,""w"":0.9943921},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.312Z,0,"{""position"":{""x"":-0.0157105736,""y"":1.42650509,""z"":-0.0368848257},""rotation"":{""x"":-0.0108886,""y"":-0.08882033,""z"":0.01119587,""w"":0.9959252},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.320Z,0,"{""position"":{""x"":-0.0149943819,""y"":1.42513,""z"":-0.035100095},""rotation"":{""x"":-0.002238962,""y"":-0.08538073,""z"":0.009150602,""w"":0.996303856},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.332Z,0,"{""position"":{""x"":-0.01319026,""y"":1.42386818,""z"":-0.0340436138},""rotation"":{""x"":0.005529263,""y"":-0.0750138,""z"":0.008287956,""w"":0.9971328},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.347Z,0,"{""position"":{""x"":-0.0112821534,""y"":1.42253292,""z"":-0.03291817},""rotation"":{""x"":0.0130314976,""y"":-0.06477628,""z"":0.00566816563,""w"":0.9977986},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.360Z,0,"{""position"":{""x"":-0.009170707,""y"":1.42098153,""z"":-0.0317791328},""rotation"":{""x"":0.0195132159,""y"":-0.0544671156,""z"":0.00192618207,""w"":0.998323},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.375Z,0,"{""position"":{""x"":-0.00693522533,""y"":1.4195044,""z"":-0.0307423919},""rotation"":{""x"":0.0270672254,""y"":-0.04318424,""z"":-0.00264018,""w"":0.998697},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.388Z,0,"{""position"":{""x"":-0.00451662764,""y"":1.41785133,""z"":-0.0297335647},""rotation"":{""x"":0.034821257,""y"":-0.0312214848,""z"":-0.00611005723,""w"":0.998887062},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.402Z,0,"{""position"":{""x"":-0.002039278,""y"":1.41632,""z"":-0.0288532376},""rotation"":{""x"":0.0418374427,""y"":-0.019634895,""z"":-0.008277344,""w"":0.9988972},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.415Z,0,"{""position"":{""x"":0.0003885734,""y"":1.41527152,""z"":-0.0279607382},""rotation"":{""x"":0.0474078879,""y"":-0.008256348,""z"":-0.009514194,""w"":0.9987962},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.430Z,0,"{""position"":{""x"":0.00289767049,""y"":1.41480672,""z"":-0.0269856676},""rotation"":{""x"":0.05006616,""y"":0.002465682,""z"":-0.008945037,""w"":0.9987028},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.444Z,0,"{""position"":{""x"":0.00551632931,""y"":1.41454458,""z"":-0.0259657186},""rotation"":{""x"":0.0488777161,""y"":0.0149713112,""z"":-0.005840769,""w"":0.9986755},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
